OATC,CorrectedRunwayLengthM,MaxTakeoffWeightT,V1Kt,VRKt,V2Kt,LimitationCode
-4.0,1250,57.92,112,124,138,4
-4.0,1500,64.8,120,129,142,4
-4.0,1750,69.3,127,132,145,4
-4.0,2000,73.74,133,136,148,4
-4.0,2250,77.6,139,139,150,4
-4.0,2500,79.25,141,141,152,7
-4.0,2750,79.25,141,141,152,7
-4.0,3000,79.25,141,141,152,7
-4.0,3250,79.25,141,141,152,7
-4.0,3500,79.25,141,141,152,7
-3.0,1250,57.79,112,124,138,4
-3.0,1500,64.7,120,129,142,4
-3.0,1750,69.2,127,132,145,4
-3.0,2000,73.63,133,136,148,4
-3.0,2250,77.5,139,139,150,4
-3.0,2500,79.25,141,141,152,7
-3.0,2750,79.25,141,141,152,7
-3.0,3000,79.25,141,141,152,7
-3.0,3250,79.25,141,141,152,7
-3.0,3500,79.25,141,141,152,7
-2.0,1250,57.66,111,124,138,4
-2.0,1500,64.6,119,129,142,4
-2.0,1750,69.1,126,132,145,4
-2.0,2000,73.52,132,136,148,4
-2.0,2250,77.4,138,139,150,4
-2.0,2500,79.25,141,141,152,7
-2.0,2750,79.25,141,141,152,7
-2.0,3000,79.25,141,141,152,7
-2.0,3250,79.25,141,141,152,7
-2.0,3500,79.25,141,141,152,7
-1.0,1250,57.53,111,124,138,4
-1.0,1500,64.5,119,129,142,4
-1.0,1750,69.0,126,132,145,4
-1.0,2000,73.41,132,136,148,4
-1.0,2250,77.3,138,139,150,4
-1.0,2500,79.25,141,141,152,7
-1.0,2750,79.25,141,141,152,7
-1.0,3000,79.25,141,141,152,7
-1.0,3250,79.25,141,141,152,7
-1.0,3500,79.25,141,141,152,7
0.0,1250,57.4,111,124,138,4
0.0,1500,64.4,119,129,142,4
0.0,1750,68.9,126,132,145,4
0.0,2000,73.3,132,136,148,4
0.0,2250,77.2,138,139,150,4
0.0,2500,79.25,141,141,152,7
0.0,2750,79.25,141,141,152,7
0.0,3000,79.25,141,141,152,7
0.0,3250,79.25,141,141,152,7
0.0,3500,79.25,141,141,152,7
1.0,1250,57.25,111,124,138,4
1.0,1500,64.28,119,129,142,4
1.0,1750,68.8,126,132,145,4
1.0,2000,73.2,132,136,148,4
1.0,2250,77.11,138,139,150,4
1.0,2500,79.25,141,141,152,7
1.0,2750,79.25,141,141,152,7
1.0,3000,79.25,141,141,152,7
1.0,3250,79.25,141,141,152,7
1.0,3500,79.25,141,141,152,7
2.0,1250,57.1,111,124,138,4
2.0,1500,64.16,119,129,142,4
2.0,1750,68.7,126,132,145,4
2.0,2000,73.1,132,136,148,4
2.0,2250,77.02,138,139,150,4
2.0,2500,79.25,141,141,152,7
2.0,2750,79.25,141,141,152,7
2.0,3000,79.25,141,141,152,7
2.0,3250,79.25,141,141,152,7
2.0,3500,79.25,141,141,152,7
3.0,1250,56.95,111,124,138,4
3.0,1500,64.04,118,129,142,4
3.0,1750,68.6,126,132,145,4
3.0,2000,73.0,132,136,148,4
3.0,2250,76.93,137,139,150,4
3.0,2500,79.25,141,141,152,7
3.0,2750,79.25,141,141,152,7
3.0,3000,79.25,141,141,152,7
3.0,3250,79.25,141,141,152,7
3.0,3500,79.25,141,141,152,7
4.0,1250,56.8,111,124,138,4
4.0,1500,63.92,118,129,142,4
4.0,1750,68.5,126,132,145,4
4.0,2000,72.9,132,136,148,4
4.0,2250,76.84,137,139,150,4
4.0,2500,79.25,141,141,152,7
4.0,2750,79.25,141,141,152,7
4.0,3000,79.25,141,141,152,7
4.0,3250,79.25,141,141,152,7
4.0,3500,79.25,141,141,152,7
5.0,1250,56.65,110,124,138,4
5.0,1500,63.8,118,128,142,4
5.0,1750,68.4,126,132,144,4
5.0,2000,72.8,132,136,148,4
5.0,2250,76.75,137,138,150,4
5.0,2500,79.25,141,141,152,7
5.0,2750,79.25,141,141,152,7
5.0,3000,79.25,141,141,152,7
5.0,3250,79.25,141,141,152,7
5.0,3500,79.25,141,141,152,7
6.0,1250,56.5,110,123,138,4
6.0,1500,63.68,118,128,141,4
6.0,1750,68.3,125,131,144,4
6.0,2000,72.7,131,135,147,4
6.0,2250,76.66,137,138,149,4
6.0,2500,79.25,141,141,152,7
6.0,2750,79.25,141,141,152,7
6.0,3000,79.25,141,141,152,7
6.0,3250,79.25,141,141,152,7
6.0,3500,79.25,141,141,152,7
7.0,1250,56.35,110,123,138,4
7.0,1500,63.56,118,128,141,4
7.0,1750,68.2,125,131,144,4
7.0,2000,72.6,131,135,147,4
7.0,2250,76.57,137,138,149,4
7.0,2500,79.25,141,141,152,7
7.0,2750,79.25,141,141,152,7
7.0,3000,79.25,141,141,152,7
7.0,3250,79.25,141,141,152,7
7.0,3500,79.25,141,141,152,7
8.0,1250,56.2,110,123,138,4
8.0,1500,63.44,117,128,141,4
8.0,1750,68.1,125,131,144,4
8.0,2000,72.5,131,135,147,4
8.0,2250,76.48,136,138,149,4
8.0,2500,79.25,141,141,152,7
8.0,2750,79.25,141,141,152,7
8.0,3000,79.25,141,141,152,7
8.0,3250,79.25,141,141,152,7
8.0,3500,79.25,141,141,152,7
9.0,1250,56.05,110,123,138,4
9.0,1500,63.32,117,128,141,4
9.0,1750,68.0,125,131,144,4
9.0,2000,72.4,131,135,147,4
9.0,2250,76.39,136,138,149,4
9.0,2500,79.25,141,141,152,7
9.0,2750,79.25,141,141,152,7
9.0,3000,79.25,141,141,152,7
9.0,3250,79.25,141,141,152,7
9.0,3500,79.25,141,141,152,7
10.0,1250,55.9,110,123,138,4
10.0,1500,63.2,117,128,141,4
10.0,1750,67.9,125,131,144,4
10.0,2000,72.3,131,135,147,4
10.0,2250,76.3,136,138,149,4
10.0,2500,79.25,141,141,152,7
10.0,2750,79.25,141,141,152,7
10.0,3000,79.25,141,141,152,7
10.0,3250,79.25,141,141,152,7
10.0,3500,79.25,141,141,152,7
11.0,1250,55.72,110,123,138,4
11.0,1500,63.1,117,128,141,4
11.0,1750,67.8,125,131,144,4
11.0,2000,72.21,131,135,147,4
11.0,2250,76.21,136,138,149,4
11.0,2500,79.2,141,141,152,7
11.0,2750,79.25,141,141,152,7
11.0,3000,79.25,141,141,152,7
11.0,3250,79.25,141,141,152,7
11.0,3500,79.25,141,141,152,7
12.0,1250,55.54,110,123,138,4
12.0,1500,63.0,117,128,141,4
12.0,1750,67.7,125,131,144,4
12.0,2000,72.12,131,135,147,4
12.0,2250,76.12,136,138,149,4
12.0,2500,79.16,141,141,152,6
12.0,2750,79.25,141,141,152,7
12.0,3000,79.25,141,141,152,7
12.0,3250,79.25,141,141,152,7
12.0,3500,79.25,141,141,152,7
13.0,1250,55.36,109,123,138,4
13.0,1500,62.9,117,128,141,4
13.0,1750,67.6,124,131,144,4
13.0,2000,72.03,130,135,147,4
13.0,2250,76.03,136,138,149,4
13.0,2500,79.11,141,141,152,6
13.0,2750,79.25,141,141,152,7
13.0,3000,79.25,141,141,152,7
13.0,3250,79.25,141,141,152,7
13.0,3500,79.25,141,141,152,7
14.0,1250,55.18,109,123,138,4
14.0,1500,62.8,117,128,141,4
14.0,1750,67.5,124,131,144,4
14.0,2000,71.94,130,135,147,4
14.0,2250,75.94,136,138,149,4
14.0,2500,79.07,141,141,152,6
14.0,2750,79.25,141,141,152,7
14.0,3000,79.25,141,141,152,7
14.0,3250,79.25,141,141,152,7
14.0,3500,79.25,141,141,152,7
15.0,1250,55.0,109,123,138,4
15.0,1500,62.7,116,128,140,4
15.0,1750,67.4,124,131,144,4
15.0,2000,71.85,130,134,146,4
15.0,2250,75.85,136,138,149,4
15.0,2500,79.03,140,140,152,6
15.0,2750,79.25,140,141,152,7
15.0,3000,79.25,140,141,152,7
15.0,3250,79.25,140,141,152,7
15.0,3500,79.25,141,141,152,7
16.0,1250,54.82,109,123,138,4
16.0,1500,62.6,116,127,140,4
16.0,1750,67.3,124,131,143,4
16.0,2000,71.76,130,134,146,4
16.0,2250,75.76,135,138,149,4
16.0,2500,78.98,140,140,151,5
16.0,2750,79.25,140,141,152,7
16.0,3000,79.25,140,141,152,7
16.0,3250,79.25,140,141,152,7
16.0,3500,79.25,141,141,152,7
17.0,1250,54.64,109,123,138,4
17.0,1500,62.5,116,127,140,4
17.0,1750,67.2,124,131,143,4
17.0,2000,71.67,130,134,146,4
17.0,2250,75.67,135,138,149,4
17.0,2500,78.94,140,140,151,5
17.0,2750,79.25,140,141,152,7
17.0,3000,79.25,140,141,152,7
17.0,3250,79.25,140,141,152,7
17.0,3500,79.25,141,141,152,7
18.0,1250,54.46,108,123,138,4
18.0,1500,62.4,116,127,140,4
18.0,1750,67.1,123,131,143,4
18.0,2000,71.58,129,134,146,4
18.0,2250,75.58,135,138,149,4
18.0,2500,78.89,140,140,151,5
18.0,2750,79.25,140,141,152,7
18.0,3000,79.25,140,141,152,7
18.0,3250,79.25,140,141,152,7
18.0,3500,79.25,141,141,152,7
19.0,1250,54.28,108,123,138,4
19.0,1500,62.3,116,127,140,4
19.0,1750,67.0,123,131,143,4
19.0,2000,71.49,129,134,146,4
19.0,2250,75.49,135,138,149,4
19.0,2500,78.84,140,140,151,4
19.0,2750,79.25,140,141,152,7
19.0,3000,79.25,140,141,152,7
19.0,3250,79.25,140,141,152,7
19.0,3500,79.25,141,141,152,7
20.0,1250,54.1,108,123,138,4
20.0,1500,62.2,116,127,140,4
20.0,1750,66.9,123,131,143,4
20.0,2000,71.4,129,134,146,4
20.0,2250,75.4,135,138,149,4
20.0,2500,78.8,140,140,151,4
20.0,2750,79.25,140,141,152,7
20.0,3000,79.25,140,141,152,7
20.0,3250,79.25,140,141,152,7
20.0,3500,79.25,141,141,152,7
21.0,1250,53.92,108,123,138,4
21.0,1500,62.1,116,127,140,4
21.0,1750,66.82,123,131,143,4
21.0,2000,71.3,129,134,146,4
21.0,2250,75.3,135,138,149,4
21.0,2500,78.72,140,140,151,4
21.0,2750,79.25,140,141,152,7
21.0,3000,79.25,140,141,152,7
21.0,3250,79.25,140,141,152,7
21.0,3500,79.25,141,141,152,7
22.0,1250,53.74,108,123,138,4
22.0,1500,62.0,116,127,140,4
22.0,1750,66.74,123,131,143,4
22.0,2000,71.2,129,134,146,4
22.0,2250,75.2,135,138,149,4
22.0,2500,78.64,140,140,151,4
22.0,2750,79.25,140,141,152,7
22.0,3000,79.25,140,141,152,7
22.0,3250,79.25,140,141,152,7
22.0,3500,79.25,141,141,152,7
23.0,1250,53.56,108,123,138,4
23.0,1500,61.9,115,126,140,4
23.0,1750,66.66,122,130,143,4
23.0,2000,71.1,128,134,146,4
23.0,2250,75.1,134,137,149,4
23.0,2500,78.56,139,140,151,4
23.0,2750,79.25,140,141,152,7
23.0,3000,79.25,140,141,152,7
23.0,3250,79.25,140,141,152,7
23.0,3500,79.25,141,141,152,7
24.0,1250,53.38,108,123,138,4
24.0,1500,61.8,115,126,140,4
24.0,1750,66.58,122,130,143,4
24.0,2000,71.0,128,134,146,4
24.0,2250,75.0,134,137,149,4
24.0,2500,78.48,139,140,151,4
24.0,2750,79.25,140,141,152,7
24.0,3000,79.25,140,141,152,7
24.0,3250,79.25,140,141,152,7
24.0,3500,79.25,141,141,152,7
25.0,1250,53.2,108,123,138,4
25.0,1500,61.7,115,126,140,4
25.0,1750,66.5,122,130,143,4
25.0,2000,70.9,128,134,146,4
25.0,2250,74.9,134,137,149,4
25.0,2500,78.4,139,140,151,4
25.0,2750,79.25,140,141,152,7
25.0,3000,79.25,140,141,152,7
25.0,3250,79.25,140,141,152,7
25.0,3500,79.25,141,141,152,7
26.0,1250,52.62,108,123,138,4
26.0,1500,61.36,115,126,140,4
26.0,1750,66.2,122,130,143,4
26.0,2000,70.56,128,134,146,4
26.0,2250,74.52,134,137,149,4
26.0,2500,78.0,139,140,151,4
26.0,2750,79.25,140,141,152,7
26.0,3000,79.25,140,141,152,7
26.0,3250,79.25,140,141,152,7
26.0,3500,79.25,141,141,152,7
27.0,1250,52.04,108,123,138,4
27.0,1500,61.02,115,126,140,4
27.0,1750,65.9,122,130,143,4
27.0,2000,70.22,128,134,146,4
27.0,2250,74.14,134,137,148,4
27.0,2500,77.6,139,139,151,4
27.0,2750,79.25,140,141,152,7
27.0,3000,79.25,140,141,152,7
27.0,3250,79.25,140,141,152,7
27.0,3500,79.25,141,141,152,7
28.0,1250,51.46,108,123,138,4
28.0,1500,60.68,114,125,139,4
28.0,1750,65.6,121,129,142,4
28.0,2000,69.88,127,133,145,4
28.0,2250,73.76,133,136,148,4
28.0,2500,77.2,138,139,150,4
28.0,2750,79.25,141,141,152,7
28.0,3000,79.25,141,141,152,7
28.0,3250,79.25,141,141,152,7
28.0,3500,79.25,141,141,152,7
29.0,1250,50.88,108,123,138,4
29.0,1500,60.34,114,125,139,4
29.0,1750,65.3,121,129,142,4
29.0,2000,69.54,127,133,145,4
29.0,2250,73.38,133,136,147,4
29.0,2500,76.8,138,138,150,4
29.0,2750,79.25,141,141,152,7
29.0,3000,79.25,141,141,152,7
29.0,3250,79.25,141,141,152,7
29.0,3500,79.25,141,141,152,7
30.0,1250,50.3,108,123,138,4
30.0,1500,60.0,114,125,139,4
30.0,1750,65.0,121,129,142,4
30.0,2000,69.2,127,133,145,4
30.0,2250,73.0,133,136,147,4
30.0,2500,76.4,138,138,150,4
30.0,2750,79.25,141,141,152,7
30.0,3000,79.25,141,141,152,7
30.0,3250,79.25,141,141,152,7
30.0,3500,79.25,141,141,152,7
31.0,1250,49.84,108,123,138,4
31.0,1500,59.48,114,125,139,4
31.0,1750,64.56,121,129,142,4
31.0,2000,68.78,127,133,145,4
31.0,2250,72.56,133,136,147,4
31.0,2500,75.94,138,138,150,4
31.0,2750,78.76,141,141,152,6
31.0,3000,79.25,141,141,152,7
31.0,3250,79.25,141,141,152,7
31.0,3500,79.25,141,141,152,7
32.0,1250,49.38,108,123,138,4
32.0,1500,58.96,114,125,139,4
32.0,1750,64.12,121,128,141,4
32.0,2000,68.36,127,132,144,4
32.0,2250,72.12,132,135,147,4
32.0,2500,75.48,137,138,149,4
32.0,2750,78.27,140,140,151,6
32.0,3000,79.25,141,141,152,7
32.0,3250,79.25,141,141,152,7
32.0,3500,79.25,141,141,152,7
33.0,1250,48.92,108,123,138,4
33.0,1500,58.44,113,124,138,4
33.0,1750,63.68,120,128,141,4
33.0,2000,67.94,126,132,144,4
33.0,2250,71.68,132,135,146,4
33.0,2500,75.02,137,137,149,4
33.0,2750,77.78,140,140,151,5
33.0,3000,79.25,141,141,152,7
33.0,3250,79.25,141,141,152,7
33.0,3500,79.25,141,141,152,7
34.0,1250,48.46,108,123,138,4
34.0,1500,57.92,113,124,138,4
34.0,1750,63.24,120,127,140,4
34.0,2000,67.52,126,131,143,4
34.0,2250,71.24,131,134,146,4
34.0,2500,74.56,136,137,148,4
34.0,2750,77.29,139,139,150,5
34.0,3000,79.25,141,141,152,7
34.0,3250,79.25,141,141,152,7
34.0,3500,79.25,141,141,152,7
35.0,1250,48.0,108,123,138,4
35.0,1500,57.4,113,124,138,4
35.0,1750,62.8,120,127,140,4
35.0,2000,67.1,126,131,143,4
35.0,2250,70.8,131,134,146,4
35.0,2500,74.1,136,137,148,4
35.0,2750,76.8,139,139,150,4
35.0,3000,79.25,141,141,152,7
35.0,3250,79.25,141,141,152,7
35.0,3500,79.25,141,141,152,7
36.0,1500,56.9,113,124,138,4
36.0,1750,62.4,120,127,140,4
36.0,2000,66.68,126,131,143,4
36.0,2250,70.34,131,134,146,4
36.0,2500,73.58,136,136,148,4
36.0,2750,76.3,139,139,150,4
36.0,3000,78.66,140,140,152,6
36.0,3250,79.02,141,141,152,6
36.0,3500,79.04,141,141,152,6
37.0,1500,56.4,113,124,138,4
37.0,1750,62.0,119,127,140,4
37.0,2000,66.26,125,130,143,4
37.0,2250,69.88,131,133,145,4
37.0,2500,73.06,135,136,147,4
37.0,2750,75.8,138,138,149,4
37.0,3000,78.07,140,140,151,6
37.0,3250,78.79,141,141,152,6
37.0,3500,78.83,141,141,152,5
38.0,1500,55.9,112,123,138,4
38.0,1750,61.6,119,126,139,4
38.0,2000,65.84,125,130,142,4
38.0,2250,69.42,130,133,145,4
38.0,2500,72.54,135,135,147,4
38.0,2750,75.3,138,138,149,4
38.0,3000,77.48,139,139,151,5
38.0,3250,78.56,140,140,151,5
38.0,3500,78.62,140,140,151,4
39.0,1500,55.4,112,123,138,4
39.0,1750,61.2,118,126,139,4
39.0,2000,65.42,124,129,142,4
39.0,2250,68.96,130,132,144,4
39.0,2500,72.02,134,135,146,4
39.0,2750,74.8,137,137,148,4
39.0,3000,76.89,139,139,150,5
39.0,3250,78.33,140,140,151,5
39.0,3500,78.41,140,140,151,3
40.0,1500,54.9,112,123,138,4
40.0,1750,60.8,118,126,139,4
40.0,2000,65.0,124,129,142,4
40.0,2250,68.5,130,132,144,4
40.0,2500,71.5,134,134,146,4
40.0,2750,74.3,137,137,148,4
40.0,3000,76.3,138,138,150,4
40.0,3250,78.1,140,140,151,4
40.0,3500,78.2,140,140,151,2
